Category,License_number,Begin_reporting_period,End_reporting_period,Total_sales,Excise_tax_due
PROCESSORS,417150.0,2017-09-01,2017-09-30,23611.68,0.0
PROCESSORS,412618.0,2017-09-01,2017-09-30,47388.32,0.0
PROCESSORS,416479.0,2017-09-01,2017-09-30,5300.0,0.0
PROCESSORS,425080.0,2017-09-01,2017-09-30,1191.0,0.0
PROCESSORS,417320.0,2017-09-01,2017-09-30,2418.75,0.0
PROCESSORS,412446.0,2017-09-01,2017-09-30,30816.0,0.0
PROCESSORS,415955.0,2017-09-01,2017-09-30,8546.5,0.0
PROCESSORS,412576.0,2017-09-01,2017-09-30,20576.68,0.0
PROCESSORS,423373.0,2017-09-01,2017-09-30,4573.5,0.0
PROCESSORS,416153.0,2017-09-01,2017-09-30,8468.35,0.0
PROCESSORS,412500.0,2017-09-01,2017-09-30,50578.28,0.0
PROCESSORS,415917.0,2017-09-01,2017-09-30,26331.9,0.0
PROCESSORS,412031.0,2017-09-01,2017-09-30,48086.0,0.0
PROCESSORS,416231.0,2017-09-01,2017-09-30,36532.0,0.0
PROCESSORS,416105.0,2017-09-01,2017-09-30,33575.0,0.0
PROCESSORS,412155.0,2017-09-01,2017-09-30,47968.4,0.0
PROCESSORS,416030.0,2017-09-01,2017-09-30,17348.76,0.0
PROCESSORS,412762.0,2017-09-01,2017-09-30,39115.95,0.0
PROCESSORS,415752.0,2017-09-01,2017-09-30,13614.16,0.0
PROCESSORS,412070.0,2017-09-01,2017-09-30,108589.87,0.0
PROCESSORS,416524.0,2017-09-01,2017-09-30,7815.34,0.0
PROCESSORS,417001.0,2017-09-01,2017-09-30,120985.75,0.0
PROCESSORS,79912.0,2017-09-01,2017-09-30,3253.38,0.0
PROCESSORS,413163.0,2017-09-01,2017-09-30,-490.5,0.0
PROCESSORS,416448.0,2017-09-01,2017-09-30,119008.35,0.0
PROCESSORS,413651.0,2017-09-01,2017-09-30,9384.51,0.0
PROCESSORS,412441.0,2017-09-01,2017-09-30,12858.15,0.0
PROCESSORS,412882.0,2017-09-01,2017-09-30,2341873.84,0.0
PROCESSORS,416499.0,2017-09-01,2017-09-30,41123.92,0.0
PROCESSORS,415937.0,2017-09-01,2017-09-30,14335.8,0.0
PROCESSORS,416462.0,2017-09-01,2017-09-30,84509.03,0.0
PROCESSORS,412435.0,2017-09-01,2017-09-30,21332.24,0.0
PROCESSORS,417127.0,2017-09-01,2017-09-30,7632.5,0.0
PROCESSORS,412612.0,2017-09-01,2017-09-30,4984.0,0.0
PROCESSORS,424306.0,2017-09-01,2017-09-30,4180.0,0.0
PROCESSORS,416140.0,2017-09-01,2017-09-30,9425.3,0.0
PROCESSORS,413097.0,2017-09-01,2017-09-30,79576.06,0.0
PROCESSORS,413943.0,2017-09-01,2017-09-30,40324.22,0.0
PROCESSORS,421766.0,2017-09-01,2017-09-30,9266.1,0.0
PROCESSORS,413215.0,2017-09-01,2017-09-30,1802.13,0.0
PROCESSORS,415864.0,2017-09-01,2017-09-30,18688.0,0.0
PROCESSORS,416544.0,2017-09-01,2017-09-30,13753.75,0.0
PROCESSORS,412286.0,2017-09-01,2017-09-30,38394.4,0.0
PROCESSORS,417498.0,2017-09-01,2017-09-30,2377.38,0.0
PROCESSORS,412687.0,2017-09-01,2017-09-30,104607.46,0.0
PROCESSORS,416737.0,2017-09-01,2017-09-30,83903.05,0.0
PROCESSORS,423115.0,2017-09-01,2017-09-30,25613.0,0.0
PROCESSORS,412540.0,2017-09-01,2017-09-30,14839.28,0.0
PROCESSORS,412033.0,2017-09-01,2017-09-30,2864.4,0.0
PROCESSORS,413170.0,2017-09-01,2017-09-30,51920.31,0.0
PROCESSORS,412262.0,2017-09-01,2017-09-30,37475.5,0.0
PROCESSORS,413377.0,2017-09-01,2017-09-30,2567.5,0.0
PROCESSORS,417314.0,2017-09-01,2017-09-30,562.5,0.0
PROCESSORS,423537.0,2017-09-01,2017-09-30,1820.0,0.0
PROCESSORS,413001.0,2017-09-01,2017-09-30,20298.49,0.0
PROCESSORS,416702.0,2017-09-01,2017-09-30,352.0,0.0
PROCESSORS,413107.0,2017-09-01,2017-09-30,167709.05,0.0
PROCESSORS,412235.0,2017-09-01,2017-09-30,67246.25,0.0
PROCESSORS,412720.0,2017-09-01,2017-09-30,125504.53,0.0
PROCESSORS,416911.0,2017-09-01,2017-09-30,392538.8,0.0
PROCESSORS,412409.0,2017-09-01,2017-09-30,7979.37,0.0
PROCESSORS,412784.0,2017-09-01,2017-09-30,101167.91,0.0
PROCESSORS,412891.0,2017-09-01,2017-09-30,56285.78,0.0
PROCESSORS,417051.0,2017-09-01,2017-09-30,16528.24,0.0
PROCESSORS,412994.0,2017-09-01,2017-09-30,-2002.35,0.0
PROCESSORS,413128.0,2017-09-01,2017-09-30,2148.75,0.0
PROCESSORS,415811.0,2017-09-01,2017-09-30,3432.5,0.0
PROCESSORS,422928.0,2017-09-01,2017-09-30,61414.2,0.0
PROCESSORS,417152.0,2017-09-01,2017-09-30,72842.2,0.0
PROCESSORS,412068.0,2017-09-01,2017-09-30,25583.35,0.0
PROCESSORS,412919.0,2017-09-01,2017-09-30,827.0,0.0
PROCESSORS,415459.0,2017-09-01,2017-09-30,13801.0,0.0
PROCESSORS,412062.0,2017-09-01,2017-09-30,17939.66,0.0
PROCESSORS,415707.0,2017-09-01,2017-09-30,6630.0,0.0
PROCESSORS,415704.0,2017-09-01,2017-09-30,1792.5,0.0
PROCESSORS,413077.0,2017-09-01,2017-09-30,53999.47,0.0
PROCESSORS,415768.0,2017-09-01,2017-09-30,84533.0,0.0
PROCESSORS,413667.0,2017-09-01,2017-09-30,76525.0,0.0
PROCESSORS,416124.0,2017-09-01,2017-09-30,14032.51,0.0
PROCESSORS,422207.0,2017-09-01,2017-09-30,13496.49,0.0
PROCESSORS,423188.0,2017-09-01,2017-09-30,5900.0,0.0
PROCESSORS,412826.0,2017-09-01,2017-09-30,25756.45,0.0
PROCESSORS,422257.0,2017-09-01,2017-09-30,33696.06,0.0
PROCESSORS,416106.0,2017-09-01,2017-09-30,1627.36,0.0
PROCESSORS,416063.0,2017-09-01,2017-09-30,76955.66,0.0
PROCESSORS,416206.0,2017-09-01,2017-09-30,118904.0,0.0
PROCESSORS,417175.0,2017-09-01,2017-09-30,4234.35,0.0
PROCESSORS,414115.0,2017-09-01,2017-09-30,19339.5,0.0
PROCESSORS,412744.0,2017-09-01,2017-09-30,17252.36,0.0
PROCESSORS,415787.0,2017-09-01,2017-09-30,3731.0,0.0
PROCESSORS,415921.0,2017-09-01,2017-09-30,100385.0,0.0
PROCESSORS,416062.0,2017-09-01,2017-09-30,42671.6,0.0
PROCESSORS,417586.0,2017-09-01,2017-09-30,21158.86,0.0
PROCESSORS,422368.0,2017-09-01,2017-09-30,43373.21,0.0
PROCESSORS,425450.0,2017-09-01,2017-09-30,89079.25,0.0
PROCESSORS,416698.0,2017-09-01,2017-09-30,6250.5,0.0
PROCESSORS,417168.0,2017-09-01,2017-09-30,15080.3,0.0
PROCESSORS,413133.0,2017-09-01,2017-09-30,52497.47,0.0
PROCESSORS,413021.0,2017-09-01,2017-09-30,65550.09,0.0
PROCESSORS,412856.0,2017-09-01,2017-09-30,14432.7,0.0
PROCESSORS,412855.0,2017-09-01,2017-09-30,16021.25,0.0
PROCESSORS,416490.0,2017-09-01,2017-09-30,2437.5,0.0
PROCESSORS,412587.0,2017-09-01,2017-09-30,4478.88,0.0
PROCESSORS,413193.0,2017-09-01,2017-09-30,31166.0,0.0
PROCESSORS,412130.0,2017-09-01,2017-09-30,10201.25,0.0
PROCESSORS,413632.0,2017-09-01,2017-09-30,177306.35,0.0
PROCESSORS,417338.0,2017-09-01,2017-09-30,58496.7,0.0
PROCESSORS,413156.0,2017-09-01,2017-09-30,12736.39,0.0
PROCESSORS,412358.0,2017-09-01,2017-09-30,63543.01,0.0
PROCESSORS,412615.0,2017-09-01,2017-09-30,23234.0,0.0
PROCESSORS,416942.0,2017-09-01,2017-09-30,101417.33,0.0
PROCESSORS,412854.0,2017-09-01,2017-09-30,161.7,0.0
PROCESSORS,417698.0,2017-09-01,2017-09-30,66093.5,0.0
PROCESSORS,412437.0,2017-09-01,2017-09-30,73988.5,0.0
PROCESSORS,416310.0,2017-09-01,2017-09-30,5035.0,0.0
PROCESSORS,416626.0,2017-09-01,2017-09-30,99472.5,0.0
PROCESSORS,417223.0,2017-09-01,2017-09-30,3420.0,0.0
PROCESSORS,413002.0,2017-09-01,2017-09-30,207957.37,0.0
PROCESSORS,416953.0,2017-09-01,2017-09-30,5625.0,0.0
PROCESSORS,412192.0,2017-09-01,2017-09-30,3515.3,0.0
PROCESSORS,416113.0,2017-09-01,2017-09-30,680181.67,0.0
PROCESSORS,412273.0,2017-09-01,2017-09-30,78947.0,0.0
PROCESSORS,413665.0,2017-09-01,2017-09-30,72366.78,0.0
PROCESSORS,413723.0,2017-09-01,2017-09-30,20478.05,0.0
PROCESSORS,412425.0,2017-09-01,2017-09-30,191560.0,0.0
PROCESSORS,414474.0,2017-09-01,2017-09-30,53967.91,0.0
PROCESSORS,415914.0,2017-09-01,2017-09-30,22109.24,0.0
PROCESSORS,413942.0,2017-09-01,2017-09-30,3761.2,0.0
PROCESSORS,416561.0,2017-09-01,2017-09-30,16626.0,0.0
PROCESSORS,412208.0,2017-09-01,2017-09-30,8140.7,0.0
PROCESSORS,416417.0,2017-09-01,2017-09-30,800.0,0.0
PROCESSORS,422627.0,2017-09-01,2017-09-30,102076.8,0.0
PROCESSORS,412112.0,2017-09-01,2017-09-30,260005.28,0.0
PROCESSORS,424047.0,2017-09-01,2017-09-30,9106.4,0.0
PROCESSORS,416557.0,2017-09-01,2017-09-30,2462.0,0.0
PROCESSORS,417068.0,2017-09-01,2017-09-30,406156.02,0.0
PROCESSORS,412431.0,2017-09-01,2017-09-30,86640.05,0.0
PROCESSORS,416194.0,2017-09-01,2017-09-30,5555.02,0.0
PROCESSORS,422227.0,2017-09-01,2017-09-30,11291.5,0.0
PROCESSORS,412621.0,2017-09-01,2017-09-30,79729.2,0.0
PROCESSORS,412959.0,2017-09-01,2017-09-30,2448.0,0.0
PROCESSORS,412236.0,2017-09-01,2017-09-30,74818.26,0.0
PROCESSORS,413064.0,2017-09-01,2017-09-30,1756.7,0.0
PROCESSORS,412952.0,2017-09-01,2017-09-30,106297.53,0.0
PROCESSORS,412843.0,2017-09-01,2017-09-30,97179.2,0.0
PROCESSORS,413180.0,2017-09-01,2017-09-30,176562.0,0.0
PROCESSORS,424091.0,2017-09-01,2017-09-30,35847.58,0.0
PROCESSORS,416632.0,2017-09-01,2017-09-30,3298.0,0.0
PROCESSORS,415980.0,2017-09-01,2017-09-30,10402.9,0.0
PROCESSORS,417291.0,2017-09-01,2017-09-30,11948.53,0.0
PROCESSORS,417324.0,2017-09-01,2017-09-30,2070.0,0.0
PROCESSORS,415819.0,2017-09-01,2017-09-30,47485.5,0.0
PROCESSORS,412056.0,2017-09-01,2017-09-30,177071.82,0.0
PROCESSORS,416566.0,2017-09-01,2017-09-30,8759.99,0.0
PROCESSORS,417237.0,2017-09-01,2017-09-30,87593.87,0.0
PROCESSORS,412679.0,2017-09-01,2017-09-30,105312.3,0.0
PROCESSORS,413718.0,2017-09-01,2017-09-30,16914.96,0.0
PROCESSORS,415815.0,2017-09-01,2017-09-30,17420.8,0.0
PROCESSORS,412076.0,2017-09-01,2017-09-30,165095.5,0.0
PROCESSORS,414200.0,2017-09-01,2017-09-30,6886.75,0.0
PROCESSORS,413463.0,2017-09-01,2017-09-30,54986.3,0.0
PROCESSORS,412594.0,2017-09-01,2017-09-30,46400.95,0.0
PROCESSORS,413337.0,2017-09-01,2017-09-30,1400.0,0.0
PROCESSORS,417285.0,2017-09-01,2017-09-30,32970.3,0.0
PROCESSORS,412111.0,2017-09-01,2017-09-30,178884.31,0.0
PROCESSORS,423406.0,2017-09-01,2017-09-30,118834.82,0.0
PROCESSORS,421873.0,2017-09-01,2017-09-30,59330.54,0.0
PROCESSORS,416672.0,2017-09-01,2017-09-30,12235.5,0.0
PROCESSORS,412869.0,2017-09-01,2017-09-30,246178.91,0.0
PROCESSORS,414146.0,2017-09-01,2017-09-30,1108.15,0.0
PROCESSORS,416977.0,2017-09-01,2017-09-30,5675.5,0.0
PROCESSORS,415813.0,2017-09-01,2017-09-30,62874.54,0.0
PROCESSORS,412132.0,2017-09-01,2017-09-30,190063.94,0.0
PROCESSORS,420285.0,2017-09-01,2017-09-30,4114.0,0.0
PROCESSORS,413087.0,2017-09-01,2017-09-30,3514.56,0.0
PROCESSORS,415820.0,2017-09-01,2017-09-30,38525.0,0.0
PROCESSORS,424256.0,2017-09-01,2017-09-30,89930.27,0.0
PROCESSORS,416644.0,2017-09-01,2017-09-30,10010.0,0.0
PROCESSORS,415777.0,2017-09-01,2017-09-30,32998.25,0.0
PROCESSORS,412844.0,2017-09-01,2017-09-30,2433.0,0.0
PROCESSORS,415762.0,2017-09-01,2017-09-30,38738.06,0.0
PROCESSORS,417121.0,2017-09-01,2017-09-30,1250.0,0.0
PROCESSORS,415802.0,2017-09-01,2017-09-30,12306.0,0.0
PROCESSORS,422094.0,2017-09-01,2017-09-30,9127.51,0.0
PROCESSORS,416100.0,2017-09-01,2017-09-30,98199.5,0.0
PROCESSORS,415987.0,2017-09-01,2017-09-30,72654.82,0.0
PROCESSORS,413131.0,2017-09-01,2017-09-30,39358.25,0.0
PROCESSORS,412688.0,2017-09-01,2017-09-30,15283.59,0.0
PROCESSORS,413177.0,2017-09-01,2017-09-30,21026.35,0.0
PROCESSORS,412598.0,2017-09-01,2017-09-30,7641.0,0.0
PROCESSORS,413134.0,2017-09-01,2017-09-30,18052.0,0.0
PROCESSORS,412403.0,2017-09-01,2017-09-30,5389.05,0.0
PROCESSORS,412445.0,2017-09-01,2017-09-30,13044.9,0.0
PROCESSORS,415711.0,2017-09-01,2017-09-30,94383.54,0.0
PROCESSORS,412745.0,2017-09-01,2017-09-30,4500.0,0.0
PROCESSORS,416982.0,2017-09-01,2017-09-30,33386.62,0.0
PROCESSORS,416843.0,2017-09-01,2017-09-30,229604.58,0.0
PROCESSORS,413625.0,2017-09-01,2017-09-30,49375.17,0.0
PROCESSORS,415739.0,2017-09-01,2017-09-30,42666.05,0.0
PROCESSORS,416406.0,2017-09-01,2017-09-30,35249.0,0.0
PROCESSORS,412686.0,2017-09-01,2017-09-30,24811.66,0.0
PROCESSORS,412597.0,2017-09-01,2017-09-30,89581.61,0.0
PROCESSORS,416827.0,2017-09-01,2017-09-30,21465.1,0.0
PROCESSORS,416545.0,2017-09-01,2017-09-30,5094.1,0.0
PROCESSORS,417198.0,2017-09-01,2017-09-30,6372.75,0.0
PROCESSORS,412088.0,2017-09-01,2017-09-30,24.0,0.0
PROCESSORS,419892.0,2017-09-01,2017-09-30,6433.76,0.0
PROCESSORS,416941.0,2017-09-01,2017-09-30,19652.15,0.0
PROCESSORS,412648.0,2017-09-01,2017-09-30,10001.75,0.0
PROCESSORS,412299.0,2017-09-01,2017-09-30,21606.0,0.0
PROCESSORS,423396.0,2017-09-01,2017-09-30,563466.12,0.0
PROCESSORS,413434.0,2017-09-01,2017-09-30,38925.08,0.0
PROCESSORS,412681.0,2017-09-01,2017-09-30,19381.6,0.0
PROCESSORS,412082.0,2017-09-01,2017-09-30,109556.21,0.0
PROCESSORS,415831.0,2017-09-01,2017-09-30,12751.0,0.0
PROCESSORS,413920.0,2017-09-01,2017-09-30,117829.26,0.0
PROCESSORS,412193.0,2017-09-01,2017-09-30,106920.72,0.0
PROCESSORS,412106.0,2017-09-01,2017-09-30,13670.5,0.0
PROCESSORS,417229.0,2017-09-01,2017-09-30,141644.43,0.0
PROCESSORS,412084.0,2017-09-01,2017-09-30,2283.75,0.0
PROCESSORS,412616.0,2017-09-01,2017-09-30,14724.17,0.0
PROCESSORS,413088.0,2017-09-01,2017-09-30,100198.48,0.0
PROCESSORS,412757.0,2017-09-01,2017-09-30,13682.8,0.0
PROCESSORS,413690.0,2017-09-01,2017-09-30,26345.0,0.0
PROCESSORS,412904.0,2017-09-01,2017-09-30,121518.55,0.0
PROCESSORS,412570.0,2017-09-01,2017-09-30,3108.0,0.0
PROCESSORS,414272.0,2017-09-01,2017-09-30,19488.2,0.0
PROCESSORS,416027.0,2017-09-01,2017-09-30,6255.7,0.0
PROCESSORS,416184.0,2017-09-01,2017-09-30,14600.0,0.0
PROCESSORS,414235.0,2017-09-01,2017-09-30,3717.55,0.0
PROCESSORS,417326.0,2017-09-01,2017-09-30,33775.5,0.0
PROCESSORS,416859.0,2017-09-01,2017-09-30,154691.7,0.0
PROCESSORS,415694.0,2017-09-01,2017-09-30,600.0,0.0
PROCESSORS,412764.0,2017-09-01,2017-09-30,2593.8,0.0
PROCESSORS,413029.0,2017-09-01,2017-09-30,-2438.0,0.0
PROCESSORS,414038.0,2017-09-01,2017-09-30,221430.65,0.0
PROCESSORS,416539.0,2017-09-01,2017-09-30,6495.73,0.0
PROCESSORS,425515.0,2017-09-01,2017-09-30,40793.31,0.0
PROCESSORS,415853.0,2017-09-01,2017-09-30,635.5,0.0
PROCESSORS,412073.0,2017-09-01,2017-09-30,34200.5,0.0
PROCESSORS,412656.0,2017-09-01,2017-09-30,10960.0,0.0
PROCESSORS,416609.0,2017-09-01,2017-09-30,293441.85,0.0
PROCESSORS,413711.0,2017-09-01,2017-09-30,9864.4,0.0
PROCESSORS,413922.0,2017-09-01,2017-09-30,105681.45,0.0
PROCESSORS,417380.0,2017-09-01,2017-09-30,358645.25,0.0
PROCESSORS,412363.0,2017-09-01,2017-09-30,25800.0,0.0
PROCESSORS,412024.0,2017-09-01,2017-09-30,154638.06,0.0
PROCESSORS,415699.0,2017-09-01,2017-09-30,2750.0,0.0
PROCESSORS,412752.0,2017-09-01,2017-09-30,35573.85,0.0
PROCESSORS,416235.0,2017-09-01,2017-09-30,6090.0,0.0
PROCESSORS,424045.0,2017-09-01,2017-09-30,22313.75,0.0
PROCESSORS,415738.0,2017-09-01,2017-09-30,2248.5,0.0
PROCESSORS,418443.0,2017-09-01,2017-09-30,12749.5,0.0
PROCESSORS,413455.0,2017-09-01,2017-09-30,4180.0,0.0
PROCESSORS,416199.0,2017-09-01,2017-09-30,538539.48,0.0
PROCESSORS,412636.0,2017-09-01,2017-09-30,8080.0,0.0
PROCESSORS,412711.0,2017-09-01,2017-09-30,11628.45,0.0
PROCESSORS,415873.0,2017-09-01,2017-09-30,1872.0,0.0
PROCESSORS,413223.0,2017-09-01,2017-09-30,5893.0,0.0
PROCESSORS,412754.0,2017-09-01,2017-09-30,18332.09,0.0
PROCESSORS,416579.0,2017-09-01,2017-09-30,270589.01,0.0
PROCESSORS,407575.0,2017-09-01,2017-09-30,437.2,0.0
PROCESSORS,416155.0,2017-09-01,2017-09-30,55194.35,0.0
PROCESSORS,415919.0,2017-09-01,2017-09-30,40137.0,0.0
PROCESSORS,416902.0,2017-09-01,2017-09-30,84124.61,0.0
PROCESSORS,413467.0,2017-09-01,2017-09-30,55124.75,0.0
PROCESSORS,416130.0,2017-09-01,2017-09-30,50187.8,0.0
PROCESSORS,412808.0,2017-09-01,2017-09-30,52829.1,0.0
PROCESSORS,416831.0,2017-09-01,2017-09-30,70144.02,0.0
PROCESSORS,412146.0,2017-09-01,2017-09-30,850.0,0.0
PROCESSORS,413038.0,2017-09-01,2017-09-30,15880.24,0.0
PROCESSORS,412347.0,2017-09-01,2017-09-30,337192.27,0.0
PROCESSORS,416510.0,2017-09-01,2017-09-30,45514.01,0.0
PROCESSORS,412337.0,2017-09-01,2017-09-30,34650.0,0.0
PROCESSORS,423681.0,2017-09-01,2017-09-30,6615.5,0.0
PROCESSORS,412497.0,2017-09-01,2017-09-30,36540.46,0.0
PROCESSORS,413650.0,2017-10-01,2017-10-31,22183.41,0.0
PROCESSORS,417272.0,2017-10-01,2017-10-31,6993.0,0.0
PROCESSORS,416426.0,2017-10-01,2017-10-31,22804.94,0.0
PROCESSORS,413855.0,2017-10-01,2017-10-31,92860.26,0.0
PROCESSORS,413478.0,2017-10-01,2017-10-31,101926.41,0.0
PROCESSORS,412599.0,2017-10-01,2017-10-31,17571.35,0.0
PROCESSORS,416057.0,2017-10-01,2017-10-31,9896.83,0.0
PROCESSORS,421839.0,2017-10-01,2017-10-31,2003.0,0.0
PROCESSORS,415964.0,2017-10-01,2017-10-31,31462.46,0.0
PROCESSORS,412892.0,2017-10-01,2017-10-31,17001.05,0.0
PROCESSORS,412557.0,2017-10-01,2017-10-31,50841.5,0.0
PROCESSORS,413293.0,2017-10-01,2017-10-31,3306.5,0.0
PROCESSORS,415998.0,2017-10-01,2017-10-31,188002.85,0.0
PROCESSORS,417142.0,2017-10-01,2017-10-31,268701.19,0.0
PROCESSORS,412266.0,2017-10-01,2017-10-31,58761.8,0.0
PROCESSORS,412741.0,2017-10-01,2017-10-31,10756.7,0.0
PROCESSORS,412015.0,2017-10-01,2017-10-31,39191.0,0.0
PROCESSORS,415700.0,2017-10-01,2017-10-31,62774.05,0.0
PROCESSORS,416228.0,2017-10-01,2017-10-31,7200.0,0.0
PROCESSORS,412949.0,2017-10-01,2017-10-31,38400.1,0.0
PROCESSORS,413066.0,2017-10-01,2017-10-31,27101.5,0.0
PROCESSORS,416754.0,2017-10-01,2017-10-31,35819.18,0.0
PROCESSORS,416929.0,2017-10-01,2017-10-31,32909.3,0.0
PROCESSORS,424878.0,2017-10-01,2017-10-31,17855.75,0.0
PROCESSORS,412624.0,2017-10-01,2017-10-31,7047.0,0.0
PROCESSORS,412991.0,2017-10-01,2017-10-31,439135.0,0.0
PROCESSORS,415961.0,2017-10-01,2017-10-31,43858.0,0.0
PROCESSORS,416043.0,2017-10-01,2017-10-31,38536.79,0.0
PROCESSORS,413462.0,2017-10-01,2017-10-31,1276992.14,0.0
PROCESSORS,413209.0,2017-10-01,2017-10-31,9229.49,0.0
PROCESSORS,412118.0,2017-10-01,2017-10-31,24045.58,0.0
PROCESSORS,424484.0,2017-10-01,2017-10-31,69671.5,0.0
PROCESSORS,416175.0,2017-10-01,2017-10-31,8278.75,0.0
PROCESSORS,412759.0,2017-10-01,2017-10-31,540495.25,0.0
PROCESSORS,412438.0,2017-10-01,2017-10-31,18976.54,0.0
PROCESSORS,412288.0,2017-10-01,2017-10-31,64214.75,0.0
PROCESSORS,412626.0,2017-10-01,2017-10-31,28334.0,0.0
PROCESSORS,412402.0,2017-10-01,2017-10-31,58726.75,0.0
PROCESSORS,412601.0,2017-10-01,2017-10-31,33510.0,0.0
PROCESSORS,417135.0,2017-10-01,2017-10-31,11377.86,0.0
PROCESSORS,416353.0,2017-10-01,2017-10-31,2720.0,0.0
PROCESSORS,416762.0,2017-10-01,2017-10-31,48571.76,0.0
PROCESSORS,416894.0,2017-10-01,2017-10-31,14592.0,0.0
PROCESSORS,412692.0,2017-10-01,2017-10-31,17850.0,0.0
PROCESSORS,416019.0,2017-10-01,2017-10-31,9472.22,0.0
PROCESSORS,413613.0,2017-10-01,2017-10-31,10266.0,0.0
PROCESSORS,413139.0,2017-10-01,2017-10-31,24867.75,0.0
PROCESSORS,415726.0,2017-10-01,2017-10-31,10715.1,0.0
PROCESSORS,417631.0,2017-10-01,2017-10-31,19873.25,0.0
PROCESSORS,412179.0,2017-10-01,2017-10-31,36961.22,0.0
PROCESSORS,425099.0,2017-10-01,2017-10-31,26773.0,0.0
PROCESSORS,416641.0,2017-10-01,2017-10-31,30688.6,0.0
PROCESSORS,416511.0,2017-10-01,2017-10-31,1188.0,0.0
PROCESSORS,413622.0,2017-10-01,2017-10-31,10897.05,0.0
PROCESSORS,425046.0,2017-10-01,2017-10-31,101334.22,0.0
PROCESSORS,412357.0,2017-10-01,2017-10-31,34184.85,0.0
PROCESSORS,413075.0,2017-10-01,2017-10-31,364005.53,0.0
PROCESSORS,412969.0,2017-10-01,2017-10-31,66926.23,0.0
PROCESSORS,412849.0,2017-10-01,2017-10-31,2529.0,0.0
PROCESSORS,416166.0,2017-10-01,2017-10-31,292852.59,0.0
PROCESSORS,412149.0,2017-10-01,2017-10-31,814721.56,0.0
PROCESSORS,416935.0,2017-10-01,2017-10-31,124961.41,0.0
PROCESSORS,412141.0,2017-10-01,2017-10-31,129492.0,0.0
PROCESSORS,412723.0,2017-10-01,2017-10-31,386954.91,0.0
PROCESSORS,415930.0,2017-10-01,2017-10-31,9303.75,0.0
PROCESSORS,415877.0,2017-10-01,2017-10-31,35335.55,0.0
PROCESSORS,424327.0,2017-10-01,2017-10-31,6073.53,0.0
PROCESSORS,416586.0,2017-10-01,2017-10-31,50870.0,0.0
PROCESSORS,412902.0,2017-10-01,2017-10-31,126325.32,0.0
PROCESSORS,412903.0,2017-10-01,2017-10-31,6372.7,0.0
PROCESSORS,424690.0,2017-10-01,2017-10-31,3252.0,0.0
PROCESSORS,412053.0,2017-10-01,2017-10-31,234645.68,0.0
PROCESSORS,412050.0,2017-10-01,2017-10-31,31033.75,0.0
PROCESSORS,412728.0,2017-10-01,2017-10-31,56981.76,0.0
PROCESSORS,417087.0,2017-10-01,2017-10-31,6268.0,0.0
PROCESSORS,417106.0,2017-10-01,2017-10-31,43196.19,0.0
PROCESSORS,412830.0,2017-10-01,2017-10-31,2993.35,0.0
PROCESSORS,412947.0,2017-10-01,2017-10-31,21325.45,0.0
PROCESSORS,415835.0,2017-10-01,2017-10-31,252160.5,0.0
PROCESSORS,413210.0,2017-10-01,2017-10-31,7599.38,0.0
PROCESSORS,419189.0,2017-10-01,2017-10-31,74719.0,0.0
PROCESSORS,416308.0,2017-10-01,2017-10-31,9116.02,0.0
PROCESSORS,412738.0,2017-10-01,2017-10-31,119606.0,0.0
PROCESSORS,419969.0,2017-10-01,2017-10-31,13085.5,0.0
PROCESSORS,412625.0,2017-10-01,2017-10-31,4346.0,0.0
PROCESSORS,416908.0,2017-10-01,2017-10-31,253656.0,0.0
PROCESSORS,412240.0,2017-10-01,2017-10-31,42573.93,0.0
PROCESSORS,415717.0,2017-10-01,2017-10-31,10678.0,0.0
PROCESSORS,412430.0,2017-10-01,2017-10-31,9231.0,0.0
PROCESSORS,416585.0,2017-10-01,2017-10-31,5974.5,0.0
PROCESSORS,416196.0,2017-10-01,2017-10-31,34591.1,0.0
PROCESSORS,412058.0,2017-10-01,2017-10-31,6097.0,0.0
PROCESSORS,420287.0,2017-10-01,2017-10-31,97908.55,0.0
PROCESSORS,412077.0,2017-10-01,2017-10-31,5700.0,0.0
PROCESSORS,412180.0,2017-10-01,2017-10-31,58971.48,0.0
PROCESSORS,416324.0,2017-10-01,2017-10-31,3500.0,0.0
PROCESSORS,412964.0,2017-10-01,2017-10-31,213517.58,0.0
PROCESSORS,416032.0,2017-10-01,2017-10-31,3290.5,0.0
PROCESSORS,412861.0,2017-10-01,2017-10-31,39469.25,0.0
PROCESSORS,412207.0,2017-10-01,2017-10-31,540.0,0.0
PROCESSORS,415971.0,2017-10-01,2017-10-31,225847.9,0.0
PROCESSORS,417097.0,2017-10-01,2017-10-31,4368.25,0.0
PROCESSORS,412858.0,2017-10-01,2017-10-31,10235.25,0.0
PROCESSORS,413657.0,2017-10-01,2017-10-31,25752.75,0.0
PROCESSORS,412622.0,2017-10-01,2017-10-31,15.0,0.0
PROCESSORS,412566.0,2017-10-01,2017-10-31,13353.96,0.0
PROCESSORS,413174.0,2017-10-01,2017-10-31,104362.5,0.0
PROCESSORS,414039.0,2017-10-01,2017-10-31,246919.49,0.0
PROCESSORS,412627.0,2017-10-01,2017-10-31,37068.6,0.0
PROCESSORS,412704.0,2017-10-01,2017-10-31,26738.38,0.0
PROCESSORS,416055.0,2017-10-01,2017-10-31,3651.95,0.0
PROCESSORS,412408.0,2017-10-01,2017-10-31,126249.94,0.0
